UniProt,PocketCount,MaxScore,MeanScore,MaxDruggability,MeanDruggability,MaxSASA,MeanSASA
Q9NUA8,104,0.265,0.007855769230769232,0.265,0.007855769230769232,503.693,114.67593269230767
Q9NYJ7,38,0.128,0.01310526315789474,0.128,0.01310526315789474,400.537,115.61536842105261
P98174,67,0.724,0.012059701492537312,0.724,0.012059701492537312,709.748,116.70937313432833
Q5SWA1,33,0.554,0.03712121212121212,0.554,0.03712121212121212,409.712,123.01463636363636
O15270,45,0.662,0.02408888888888889,0.662,0.02408888888888889,330.116,102.59820000000002
Q9C0E2,109,0.608,0.03545871559633022,0.608,0.03545871559633022,517.394,102.91137614678901
P24462,40,0.933,0.07197499999999996,0.933,0.07197499999999996,254.935,111.381225
Q7Z7M1,90,0.581,0.02825555555555555,0.581,0.02825555555555555,590.022,122.65727777777781
Q14289,95,0.712,0.01731578947368421,0.712,0.01731578947368421,677.615,114.61400000000003
P41145,33,0.959,0.051696969696969665,0.959,0.051696969696969665,324.082,115.06496969696968
Q13322,60,0.425,0.009083333333333334,0.425,0.009083333333333334,426.778,117.31063333333334
Q9NQC3,65,0.193,0.013507692307692309,0.193,0.013507692307692309,263.392,95.85259999999998
Q02083,12,0.807,0.10008333333333332,0.807,0.10008333333333332,152.05,104.34775
Q86TM6,34,0.994,0.0727647058823529,0.994,0.0727647058823529,310.392,104.84691176470588
P18583,232,0.711,0.014965517241379284,0.711,0.014965517241379284,499.476,132.77107327586202
Q8TCT7,37,0.937,0.052,0.937,0.052,941.219,158.2833783783784
Q6ZMC9,15,0.427,0.034466666666666666,0.427,0.034466666666666666,189.146,120.7814
Q8TF40,93,0.522,0.029247311827956958,0.522,0.029247311827956958,577.756,139.14050537634404
Q7L1I2,52,0.737,0.05732692307692307,0.737,0.05732692307692307,614.351,120.0759230769231
P23396,16,0.837,0.0599375,0.837,0.0599375,261.306,106.601
Q16651,23,0.429,0.024086956521739134,0.429,0.024086956521739134,215.186,94.72495652173913
P43403,48,0.761,0.02779166666666664,0.761,0.02779166666666664,526.25,127.42333333333335
Q07889,102,0.898,0.02020588235294117,0.898,0.02020588235294117,2219.475,142.6306274509804
Q8IZX4,196,0.592,0.008709183673469373,0.592,0.008709183673469373,535.186,126.31143367346935
Q9UER7,49,0.083,0.0093265306122449,0.083,0.0093265306122449,627.566,117.55424489795917
O14744,49,0.941,0.047428571428571396,0.941,0.047428571428571396,522.901,109.913693877551
Q8NF37,41,0.94,0.04270731707317072,0.94,0.04270731707317072,409.114,133.026
Q9UBQ7,24,0.318,0.023250000000000003,0.318,0.023250000000000003,227.165,106.64529166666667
P03372,38,0.747,0.025105263157894738,0.747,0.025105263157894738,279.71,119.11421052631579
P16278,39,0.523,0.027461538461538454,0.523,0.027461538461538454,256.425,101.74889743589745
Q9Y2P5,58,0.779,0.03858620689655172,0.779,0.03858620689655172,702.643,121.63234482758621
Q14562,113,0.844,0.022088495575221235,0.844,0.022088495575221235,962.859,139.25718584070796
P20674,7,0.384,0.11985714285714286,0.384,0.11985714285714286,257.889,101.62328571428574
Q9UJ71,19,0.918,0.06747368421052631,0.918,0.06747368421052631,171.779,95.82315789473687
Q86VW1,46,0.814,0.07915217391304347,0.814,0.07915217391304347,421.453,115.43763043478258
P0C869,60,0.2,0.010316666666666668,0.2,0.010316666666666668,359.938,100.01208333333336
Q9NXE4,86,0.533,0.01705813953488372,0.533,0.01705813953488372,719.291,138.8315697674419
Q9NR50,45,0.695,0.05553333333333331,0.695,0.05553333333333331,435.532,131.90655555555554
O15427,25,0.957,0.08403999999999995,0.957,0.08403999999999995,366.699,130.60128
P42081,22,0.561,0.060363636363636355,0.561,0.060363636363636355,200.554,90.22927272727274
Q92769,37,0.132,0.00837837837837838,0.132,0.00837837837837838,551.131,130.8399189189189
Q15021,128,0.394,0.010695312499999996,0.394,0.010695312499999996,473.507,118.79460937499994
Q96PD4,8,0.158,0.04125,0.158,0.04125,266.731,121.00225
O15372,34,0.594,0.025852941176470585,0.594,0.025852941176470585,240.64,95.71194117647057
P04234,13,0.721,0.06053846153846154,0.721,0.06053846153846154,165.235,93.08823076923076
Q14554,43,0.291,0.03644186046511627,0.291,0.03644186046511627,364.445,110.87206976744183
Q08345,60,0.304,0.012266666666666669,0.304,0.012266666666666669,678.51,139.8345
O43252,51,0.987,0.0232156862745098,0.987,0.0232156862745098,603.749,117.26066666666667
Q99570,106,0.945,0.009811320754716977,0.945,0.009811320754716977,699.986,122.25050000000002
P04053,34,0.553,0.029235294117647064,0.553,0.029235294117647064,468.416,107.45235294117646
P49588,69,0.146,0.00846376811594203,0.146,0.00846376811594203,656.647,115.071115942029
P35080,8,0.233,0.0585,0.233,0.0585,96.302,74.747125
Q5U3C3,15,0.981,0.121,0.981,0.121,482.35,144.75220000000002
A1Z199,8,0.039,0.004875,0.039,0.004875,445.368,135.684625
P14854,6,0.318,0.07,0.318,0.07,173.277,91.32366666666667
Q99549,57,0.52,0.03128070175438594,0.52,0.03128070175438594,290.177,96.50908771929825
P43304,43,0.985,0.036279069767441864,0.985,0.036279069767441864,826.875,137.9257209302326
P10515,45,0.677,0.03786666666666665,0.677,0.03786666666666665,233.59,99.0876
O14924,98,0.205,0.0043469387755102045,0.205,0.0043469387755102045,821.856,122.01054081632648
Q8IWT0,6,0.35,0.06116666666666667,0.35,0.06116666666666667,340.807,166.36816666666667
Q9H4B4,49,0.383,0.009204081632653061,0.383,0.009204081632653061,664.585,110.92402040816324
Q9UEE5,32,0.669,0.043875,0.669,0.043875,386.234,141.97109375000002
Q9BPW8,22,0.829,0.06022727272727269,0.829,0.06022727272727269,188.89,96.20404545454545
Q96EL2,11,0.543,0.05063636363636364,0.543,0.05063636363636364,151.176,103.76736363636364
Q15554,26,0.453,0.037653846153846156,0.453,0.037653846153846156,314.772,113.8415
P98194,79,0.949,0.024354430379746824,0.949,0.024354430379746824,461.962,104.26106329113924
Q16643,48,0.35,0.024687499999999984,0.35,0.024687499999999984,194.967,86.41793750000001
Q9UKV0,70,0.795,0.017157142857142853,0.795,0.017157142857142853,514.442,111.97132857142856
Q9HCG8,76,0.184,0.007394736842105264,0.184,0.007394736842105264,164.294,87.75365789473685
P31629,153,0.19,0.0042222222222222236,0.19,0.0042222222222222236,290.502,115.05860130718952
P35606,74,0.424,0.02397297297297295,0.424,0.02397297297297295,449.443,115.5566216216216
O94826,49,0.284,0.015591836734693878,0.284,0.015591836734693878,701.856,126.41059183673468
Q9H9Q2,16,0.487,0.09556249999999995,0.487,0.09556249999999995,265.373,112.61506249999998
P09603,32,0.391,0.035,0.391,0.035,304.754,99.19068749999998
Q70CQ1,59,0.407,0.017338983050847454,0.407,0.017338983050847454,581.316,124.13923728813559
Q9BT22,31,0.832,0.04722580645161289,0.832,0.04722580645161289,292.088,115.15093548387094
Q13546,50,0.06,0.00532,0.06,0.00532,527.292,119.374
P57771,12,0.591,0.06658333333333333,0.591,0.06658333333333333,426.358,134.65683333333334
Q9BVJ7,5,0.017,0.0062,0.017,0.0062,82.72,71.32000000000001
P49674,31,0.784,0.02987096774193549,0.784,0.02987096774193549,1158.77,140.55700000000002
P20916,34,0.413,0.046617647058823514,0.413,0.046617647058823514,195.394,98.7048529411765
Q8N8U2,39,0.448,0.016692307692307697,0.448,0.016692307692307697,549.08,127.75187179487178
O60566,97,0.169,0.0059896907216494865,0.169,0.0059896907216494865,393.766,118.93650515463922
P48039,20,0.815,0.13145,0.815,0.13145,586.446,140.9272
Q70CQ3,38,0.583,0.04128947368421051,0.583,0.04128947368421051,285.772,116.83042105263159
P28223,30,0.451,0.0267,0.451,0.0267,784.408,137.55050000000003
Q8NHY2,45,0.886,0.03531111111111111,0.886,0.03531111111111111,457.753,117.91551111111112
Q8IZW8,28,0.29,0.022571428571428572,0.29,0.022571428571428572,291.575,120.51142857142858
Q13098,42,0.673,0.03678571428571429,0.673,0.03678571428571429,373.368,114.97280952380953
P47897,46,0.414,0.024695652173913053,0.414,0.024695652173913053,343.49,108.33221739130435
Q9UKI8,56,0.087,0.004107142857142858,0.087,0.004107142857142858,576.29,117.64083928571434
Q96JM7,61,0.837,0.01734426229508197,0.837,0.01734426229508197,754.977,120.37706557377047
Q8NEH6,40,0.877,0.054374999999999986,0.877,0.054374999999999986,179.949,85.62962499999999
P46531,186,0.71,0.007543010752688173,0.71,0.007543010752688173,586.699,126.50318817204301
O14804,25,0.967,0.10543999999999995,0.967,0.10543999999999995,350.22,119.16628000000003
Q4VCS5,49,0.553,0.048102040816326505,0.553,0.048102040816326505,238.751,108.04773469387759
P12544,14,0.605,0.09464285714285714,0.605,0.09464285714285714,184.049,122.44085714285714
P78330,17,0.546,0.04770588235294118,0.546,0.04770588235294118,225.489,102.06588235294119
Q27J81,84,0.456,0.011523809523809525,0.456,0.011523809523809525,979.006,124.16538095238096
O75084,47,0.605,0.046340425531914864,0.605,0.046340425531914864,425.085,108.59327659574465
Q9H255,22,0.826,0.05849999999999999,0.826,0.05849999999999999,356.109,108.00586363636366
Q9NZ42,6,0.289,0.09100000000000001,0.289,0.09100000000000001,105.047,90.65966666666667
P33993,69,0.366,0.01895652173913042,0.366,0.01895652173913042,419.139,113.25494202898551
Q99700,62,0.208,0.01188709677419355,0.208,0.01188709677419355,287.912,112.21391935483872
P25963,11,0.404,0.08563636363636364,0.404,0.08563636363636364,122.787,95.49190909090909
P07498,8,0.089,0.0135,0.089,0.0135,232.903,101.379625
P49407,33,0.97,0.10587878787878785,0.97,0.10587878787878785,329.314,119.80748484848485
P31350,30,0.898,0.06616666666666662,0.898,0.06616666666666662,321.736,106.44540000000002
P06865,45,0.705,0.03511111111111111,0.705,0.03511111111111111,223.317,93.92475555555556
P51148,9,0.612,0.09244444444444445,0.612,0.09244444444444445,189.917,112.91433333333333
P08922,188,0.589,0.01431914893617019,0.589,0.01431914893617019,790.843,137.63292021276595
Q96CN7,20,0.525,0.06539999999999999,0.525,0.06539999999999999,258.203,103.8726
Q96SW2,42,0.471,0.04207142857142856,0.471,0.04207142857142856,267.351,108.45464285714286
P13073,11,0.292,0.052909090909090906,0.292,0.052909090909090906,226.143,100.26718181818183
P25786,17,0.563,0.040352941176470584,0.563,0.040352941176470584,307.776,103.0274705882353
P02753,18,0.915,0.051777777777777784,0.915,0.051777777777777784,183.717,103.89505555555556
Q8TD43,99,0.707,0.02844444444444443,0.707,0.02844444444444443,946.135,120.49182828282825
P62269,13,0.397,0.05138461538461539,0.397,0.05138461538461539,148.988,97.67853846153845
Q9Y6N5,25,0.993,0.041279999999999976,0.993,0.041279999999999976,382.394,99.89020000000002
Q13237,64,0.756,0.01598437499999999,0.756,0.01598437499999999,531.398,112.6138125
P62280,11,0.314,0.039363636363636365,0.314,0.039363636363636365,331.907,144.60518181818182
Q7Z3E1,46,0.063,0.0028695652173913043,0.063,0.0028695652173913043,1025.709,149.02313043478264
Q92915,13,0.525,0.06592307692307693,0.525,0.06592307692307693,335.753,118.30169230769229
P09884,128,0.493,0.012898437500000002,0.493,0.012898437500000002,1757.001,140.28338281249998
P41231,26,0.403,0.05019230769230768,0.403,0.05019230769230768,374.424,107.57323076923078
Q96PC2,28,0.862,0.05953571428571428,0.862,0.05953571428571428,293.131,141.82199999999997
Q9Y265,38,0.42,0.016657894736842108,0.42,0.016657894736842108,266.927,97.94197368421052
Q12905,30,0.545,0.0323,0.545,0.0323,220.041,100.31729999999997
Q96HC4,38,0.157,0.006921052631578949,0.157,0.006921052631578949,264.065,116.48276315789474
Q04756,44,0.227,0.008204545454545454,0.227,0.008204545454545454,524.243,109.85552272727271
Q9Y606,24,0.46,0.06116666666666665,0.46,0.06116666666666665,182.948,93.75808333333335
O60760,13,0.658,0.055461538461538465,0.658,0.055461538461538465,224.229,112.62646153846154
Q9NY47,84,0.643,0.019952380952380926,0.643,0.019952380952380926,905.602,125.08751190476194
Q5VW38,46,0.973,0.060260869565217375,0.973,0.060260869565217375,736.65,144.33652173913043
P00441,11,0.234,0.03954545454545455,0.234,0.03954545454545455,310.031,105.43627272727275
Q99489,22,0.184,0.020181818181818186,0.184,0.020181818181818186,506.176,107.46868181818182
P26358,123,0.365,0.00794308943089431,0.365,0.00794308943089431,740.648,134.76939024390242
P36639,4,0.041,0.0105,0.041,0.0105,351.437,134.392
O60741,67,0.878,0.03210447761194025,0.878,0.03210447761194025,364.321,109.0499104477612
O75884,9,0.154,0.030222222222222223,0.154,0.030222222222222223,185.418,98.03055555555555
P00505,24,0.308,0.05362499999999998,0.308,0.05362499999999998,370.682,120.73145833333335
Q9UQ84,54,0.443,0.017444444444444446,0.443,0.017444444444444446,435.247,112.19340740740739
Q7L576,115,0.583,0.014521739130434766,0.583,0.014521739130434766,354.806,94.3310608695652
Q07108,8,0.605,0.141625,0.605,0.141625,89.97,78.071
Q9Y2U9,30,0.734,0.028133333333333333,0.734,0.028133333333333333,213.267,111.71863333333336
Q96C01,12,0.409,0.03675,0.409,0.03675,285.377,105.87091666666667
O15528,47,0.964,0.046638297872340403,0.964,0.046638297872340403,376.706,111.50253191489361
Q96DV4,31,0.667,0.07103225806451612,0.667,0.07103225806451612,241.849,109.83590322580642
P46952,16,0.675,0.044250000000000005,0.675,0.044250000000000005,521.211,105.10112500000001
A6NMZ7,164,0.268,0.010402439024390225,0.268,0.010402439024390225,663.139,116.6463048780488
O75956,7,0.321,0.047142857142857146,0.321,0.047142857142857146,158.97,104.92542857142858
Q02643,45,0.916,0.1022444444444444,0.916,0.1022444444444444,280.966,124.50008888888891
P59538,29,0.775,0.053379310344827555,0.775,0.053379310344827555,204.154,104.88279310344826
P26373,19,0.442,0.03805263157894737,0.442,0.03805263157894737,346.946,114.74242105263157
P01579,15,0.347,0.04273333333333333,0.347,0.04273333333333333,216.455,110.54039999999999
P27824,34,0.765,0.06417647058823528,0.765,0.06417647058823528,209.678,98.53205882352941
P11274,107,0.569,0.015364485981308412,0.569,0.015364485981308412,852.676,131.3381962616822
Q460N3,45,0.98,0.028599999999999983,0.98,0.028599999999999983,1169.765,143.78606666666667
Q96S97,13,0.824,0.08361538461538462,0.824,0.08361538461538462,146.924,89.64692307692309
O00141,30,0.506,0.03153333333333333,0.506,0.03153333333333333,519.447,125.9558333333333
P06729,24,0.729,0.06324999999999996,0.729,0.06324999999999996,155.585,96.599125
P13473,25,0.946,0.03856,0.946,0.03856,170.285,93.90720000000002
Q9NQW7,38,0.358,0.017842105263157895,0.358,0.017842105263157895,1068.625,127.3998947368421
Q92608,154,0.687,0.01689610389610387,0.687,0.01689610389610387,441.697,117.05537662337662
O95453,62,0.602,0.013983870967741938,0.602,0.013983870967741938,373.727,103.32487096774192
Q9UM07,44,0.242,0.026295454545454545,0.242,0.026295454545454545,347.618,102.65886363636363
O43524,33,0.475,0.02863636363636364,0.475,0.02863636363636364,155.169,97.52957575757574
Q99250,208,0.99,0.02558173076923074,0.99,0.02558173076923074,476.001,121.5449038461538
Q96KS0,26,0.653,0.0462307692307692,0.653,0.0462307692307692,1008.47,130.20138461538465
P12107,82,0.548,0.009365853658536587,0.548,0.009365853658536587,372.037,113.93779268292688
Q93096,10,0.688,0.13829999999999998,0.688,0.13829999999999998,141.207,95.6701
Q96J02,71,0.63,0.023619718309859126,0.63,0.023619718309859126,612.961,136.8370985915493
Q9Y3B7,10,0.625,0.1714,0.625,0.1714,226.602,125.08600000000001
Q8WTW3,83,0.157,0.006542168674698797,0.157,0.006542168674698797,458.665,122.50419277108436
Q16831,20,0.27,0.05064999999999999,0.27,0.05064999999999999,200.398,92.4443
P61073,27,0.895,0.09596296296296297,0.895,0.09596296296296297,269.853,106.14096296296299
P46089,24,0.943,0.08870833333333332,0.943,0.08870833333333332,631.707,131.75495833333332
P47895,26,0.933,0.05330769230769231,0.933,0.05330769230769231,510.424,112.07403846153846
Q9NSD7,38,0.987,0.07973684210526315,0.987,0.07973684210526315,553.768,151.3267631578947
O75534,65,0.817,0.017753846153846124,0.817,0.017753846153846124,300.794,103.25266153846154
Q9Y3R4,22,0.061,0.006863636363636364,0.061,0.006863636363636364,295.156,92.45595454545455
P19022,59,0.645,0.03076271186440676,0.645,0.03076271186440676,515.986,112.29062711864408
Q2M2H8,123,0.565,0.01559349593495932,0.565,0.01559349593495932,528.824,102.46099186991873
Q9ULY5,14,0.573,0.10714285714285712,0.573,0.10714285714285712,122.135,82.76528571428572
Q5JUR7,18,0.487,0.02938888888888889,0.487,0.02938888888888889,150.334,89.3307222222222
Q92522,12,0.116,0.015583333333333336,0.116,0.015583333333333336,201.838,98.35841666666666
Q9HAQ2,64,0.816,0.02909374999999997,0.816,0.02909374999999997,567.193,110.70918750000001
P30559,32,0.652,0.031375,0.652,0.031375,425.734,114.24493749999999
P15291,23,0.492,0.02865217391304348,0.492,0.02865217391304348,425.359,113.21634782608696
O00337,50,0.97,0.07209999999999998,0.97,0.07209999999999998,324.572,121.26953999999998
Q6PIU2,19,0.981,0.08342105263157892,0.981,0.08342105263157892,269.666,102.9282105263158
Q8N5Z0,35,0.247,0.019857142857142858,0.247,0.019857142857142858,202.155,88.32605714285712
P15692,22,0.139,0.014772727272727272,0.139,0.014772727272727272,454.695,104.27886363636365
Q9UHB6,41,0.974,0.06524390243902436,0.974,0.06524390243902436,268.54,96.33048780487805
Q9UIA9,99,0.581,0.01556565656565656,0.581,0.01556565656565656,515.511,104.51271717171718
P02462,59,0.346,0.022932203389830513,0.346,0.022932203389830513,224.18,101.66093220338985
P55789,17,0.714,0.04629411764705882,0.714,0.04629411764705882,408.188,144.891
Q8IVW8,39,0.937,0.04930769230769231,0.937,0.04930769230769231,616.572,125.04038461538464
O43776,49,0.47,0.022918367346938768,0.47,0.022918367346938768,204.469,94.70836734693877
P13631,34,0.95,0.0393235294117647,0.95,0.0393235294117647,480.081,109.77508823529413
Q01201,23,0.389,0.03378260869565217,0.389,0.03378260869565217,275.516,98.90365217391303
Q99558,70,0.368,0.0177142857142857,0.368,0.0177142857142857,483.532,137.74928571428572
Q71DI3,9,0.197,0.05577777777777778,0.197,0.05577777777777778,234.755,113.56633333333335
P82933,35,0.574,0.026342857142857144,0.574,0.026342857142857144,195.245,106.37602857142858
Q9H4Z3,51,0.896,0.019137254901960787,0.896,0.019137254901960787,502.783,101.94864705882354
Q9NRN9,15,0.762,0.06573333333333334,0.762,0.06573333333333334,150.776,102.40413333333336
O43826,33,0.618,0.036060606060606036,0.618,0.036060606060606036,253.869,97.48293939393938
Q8WXR4,117,0.777,0.015666666666666666,0.777,0.015666666666666666,920.322,122.57158119658122
P31946,21,0.759,0.06238095238095236,0.759,0.06238095238095236,194.97,94.36519047619046
Q92997,36,0.111,0.008083333333333335,0.111,0.008083333333333335,277.025,104.8482222222222
O95503,23,0.901,0.056304347826086946,0.901,0.056304347826086946,269.971,95.89969565217392
Q9Y233,65,0.664,0.03312307692307692,0.664,0.03312307692307692,1084.672,138.0534307692308
O43491,68,0.086,0.0035882352941176473,0.086,0.0035882352941176473,721.282,128.63530882352939
P83881,4,0.019,0.006,0.019,0.006,126.506,98.09200000000001
Q9HD45,48,0.938,0.07181249999999999,0.938,0.07181249999999999,523.199,118.46970833333332
P49189,30,0.984,0.05056666666666665,0.984,0.05056666666666665,342.546,101.85863333333334
Q12913,83,0.31,0.006228915662650603,0.31,0.006228915662650603,257.357,106.39766265060238
Q9NPP4,71,0.941,0.0198732394366197,0.941,0.0198732394366197,1580.596,139.95612676056342
Q9HBH9,28,0.142,0.00675,0.142,0.00675,1568.606,186.15532142857143
P61981,21,0.587,0.052571428571428575,0.587,0.052571428571428575,147.272,79.65204761904761
Q9UBL3,40,0.432,0.014900000000000002,0.432,0.014900000000000002,642.54,123.32340000000002
P62277,16,0.616,0.05443750000000001,0.616,0.05443750000000001,182.976,103.84968749999999
P32418,74,0.994,0.06159459459459459,0.994,0.06159459459459459,1155.275,147.6219189189189
Q15825,39,0.457,0.03410256410256406,0.457,0.03410256410256406,275.639,104.74702564102566
P35125,123,0.203,0.01024390243902439,0.203,0.01024390243902439,562.848,138.6705609756098
Q9NQY0,18,0.154,0.026333333333333337,0.154,0.026333333333333337,207.999,85.79833333333333
Q86UW1,33,0.856,0.09633333333333331,0.856,0.09633333333333331,307.031,111.06630303030306
P01571,15,0.7,0.15966666666666665,0.7,0.15966666666666665,162.179,114.81853333333333
Q9H093,55,0.722,0.023727272727272698,0.722,0.023727272727272698,545.203,123.46590909090905
P49842,15,0.176,0.03093333333333333,0.176,0.03093333333333333,227.369,103.15439999999998
Q9NRE1,27,0.621,0.0963333333333333,0.621,0.0963333333333333,214.295,103.02585185185187
Q99814,67,0.74,0.02331343283582089,0.74,0.02331343283582089,675.613,142.38068656716413
Q9H2S1,50,0.916,0.10027999999999998,0.916,0.10027999999999998,273.464,108.97561999999999
Q8TD19,69,0.821,0.01773913043478259,0.821,0.01773913043478259,771.821,121.91650724637681
Q9H9F9,59,0.936,0.025762711864406748,0.936,0.025762711864406748,287.946,100.41938983050846
Q9H8H3,16,0.631,0.044500000000000005,0.631,0.044500000000000005,426.401,109.9878125
P29374,81,0.683,0.013074074074074073,0.683,0.013074074074074073,360.798,99.88417283950619
P53779,35,0.585,0.03725714285714285,0.585,0.03725714285714285,793.056,133.83339999999998
P11712,43,0.977,0.026627906976744154,0.977,0.026627906976744154,384.003,103.41520930232556
Q15800,24,0.967,0.07791666666666662,0.967,0.07791666666666662,357.684,112.18829166666671
P31483,26,0.044,0.004423076923076924,0.044,0.004423076923076924,370.225,109.8835
Q9BVI0,74,0.699,0.02131081081081081,0.699,0.02131081081081081,271.14,109.57660810810808
P50993,70,0.327,0.021171428571428574,0.327,0.021171428571428574,509.178,120.39327142857144
Q16553,11,0.556,0.103,0.556,0.103,277.469,135.43590909090906
O43808,18,0.866,0.1202222222222222,0.866,0.1202222222222222,589.631,136.54944444444442
P10599,6,0.203,0.06716666666666667,0.203,0.06716666666666667,129.06,88.21116666666666
P08476,30,0.014,0.0009666666666666668,0.014,0.0009666666666666668,993.332,168.42279999999997
P37802,13,0.056,0.008615384615384617,0.056,0.008615384615384617,237.043,111.38392307692305
Q9GZQ4,45,0.679,0.027199999999999988,0.679,0.027199999999999988,417.503,107.11564444444446
O60307,76,0.925,0.029368421052631582,0.925,0.029368421052631582,652.69,144.5330394736842
Q9ULW8,48,0.389,0.012208333333333335,0.389,0.012208333333333335,158.631,85.51389583333334
P45877,14,0.164,0.019857142857142858,0.164,0.019857142857142858,144.865,92.14214285714284
P43378,42,0.842,0.021214285714285713,0.842,0.021214285714285713,328.351,107.5912619047619
P0DTE4,47,0.973,0.024425531914893602,0.973,0.024425531914893602,616.003,118.71268085106381
P46019,91,0.828,0.013406593406593401,0.828,0.013406593406593401,1450.345,135.61259340659342
Q9Y6Y9,15,0.769,0.09420000000000002,0.769,0.09420000000000002,192.646,96.4698
Q8NEV4,132,0.948,0.01365151515151512,0.948,0.01365151515151512,1143.226,137.7357348484849
O00418,70,0.827,0.023357142857142858,0.827,0.023357142857142858,428.589,128.7632571428571
Q8IUR6,53,0.227,0.007377358490566038,0.227,0.007377358490566038,540.635,114.97915094339623
O00187,43,0.679,0.030186046511627894,0.679,0.030186046511627894,484.949,111.1307441860465
P23471,137,0.494,0.020270072992700686,0.494,0.020270072992700686,555.741,115.30151094890509
Q9BXU3,28,0.514,0.037714285714285714,0.514,0.037714285714285714,668.24,152.7572857142857
Q96RP9,53,0.539,0.033830188679245275,0.539,0.033830188679245275,480.337,118.95090566037737
P30550,36,0.964,0.04855555555555555,0.964,0.04855555555555555,415.7,119.6302222222222
P51677,25,0.829,0.08335999999999996,0.829,0.08335999999999996,315.831,109.36919999999998
Q13336,21,0.615,0.057428571428571384,0.615,0.057428571428571384,439.542,104.53280952380949
Q9H7L9,24,0.807,0.10529166666666666,0.807,0.10529166666666666,149.145,100.28950000000002
Q99527,31,0.91,0.05732258064516126,0.91,0.05732258064516126,337.956,110.28270967741938
P06730,12,0.617,0.0525,0.617,0.0525,177.181,102.38941666666666
Q96P70,95,0.404,0.010378947368421055,0.404,0.010378947368421055,548.367,111.86445263157896
P49643,46,0.43,0.022456521739130438,0.43,0.022456521739130438,278.959,115.9634565217391
Q14573,253,0.779,0.006442687747035575,0.779,0.006442687747035575,562.436,114.71891304347835
P22626,19,0.377,0.024999999999999998,0.377,0.024999999999999998,507.691,134.496
O75688,34,0.518,0.04282352941176471,0.518,0.04282352941176471,341.713,109.25985294117645
P62851,10,0.205,0.029599999999999998,0.205,0.029599999999999998,170.174,108.8038
P22894,43,0.558,0.018511627906976746,0.558,0.018511627906976746,209.275,90.16483720930233
Q14940,75,0.963,0.08782666666666666,0.963,0.08782666666666666,614.497,140.78419999999997
Q10567,62,0.113,0.007725806451612905,0.113,0.007725806451612905,418.27,113.50140322580644
P63092,28,0.949,0.09732142857142854,0.949,0.09732142857142854,278.761,121.03971428571427
O43184,71,0.911,0.02767605633802814,0.911,0.02767605633802814,327.448,105.92785915492959
O00512,71,0.32,0.013366197183098592,0.32,0.013366197183098592,363.002,108.118
P43004,48,0.935,0.0493958333333333,0.935,0.0493958333333333,253.574,104.218375
P02724,6,0.294,0.0685,0.294,0.0685,163.465,106.61666666666667
Q969H4,55,0.433,0.027254545454545448,0.433,0.027254545454545448,286.698,113.83580000000003
Q9P246,37,0.652,0.03913513513513511,0.652,0.03913513513513511,405.675,103.07421621621623
Q9GZZ6,36,0.617,0.03474999999999998,0.617,0.03474999999999998,317.049,112.39969444444449
O75352,14,0.799,0.11399999999999999,0.799,0.11399999999999999,146.786,99.78785714285713
P04350,28,0.279,0.018321428571428572,0.279,0.018321428571428572,273.88,110.95517857142856
P57088,16,0.825,0.0598125,0.825,0.0598125,254.911,127.73825000000001
P00439,33,0.866,0.030606060606060605,0.866,0.030606060606060605,299.553,111.13621212121211
P24863,22,0.551,0.04268181818181819,0.551,0.04268181818181819,229.607,102.77290909090908
Q08379,78,0.684,0.0135,0.684,0.0135,330.438,96.68787179487175
Q14626,19,0.824,0.05210526315789474,0.824,0.05210526315789474,184.92,96.32352631578947
Q8NEZ5,36,0.771,0.062166666666666606,0.771,0.062166666666666606,198.686,104.5523888888889
Q8NHB7,27,0.961,0.05799999999999997,0.961,0.05799999999999997,381.542,108.30307407407408
P22897,102,0.275,0.0088921568627451,0.275,0.0088921568627451,573.186,134.35828431372548
Q00536,35,0.405,0.03591428571428568,0.405,0.03591428571428568,321.501,127.90337142857146
Q9NYW4,28,0.995,0.06167857142857143,0.995,0.06167857142857143,535.221,131.01317857142857
O15229,37,0.862,0.029702702702702696,0.862,0.029702702702702696,694.06,114.33621621621619
P16473,70,0.75,0.036742857142857126,0.75,0.036742857142857126,374.4,95.02685714285712
Q9H307,60,0.269,0.01773333333333333,0.269,0.01773333333333333,343.249,101.94479999999999
Q9UL51,70,0.854,0.03767142857142856,0.854,0.03767142857142856,701.945,109.27274285714286
Q9Y262,53,0.855,0.038509433962264104,0.855,0.038509433962264104,305.742,104.12722641509434
Q9NZM4,63,0.609,0.02765079365079364,0.609,0.02765079365079364,268.642,112.71688888888887
Q15418,58,0.391,0.014517241379310345,0.391,0.014517241379310345,1182.294,148.43677586206894
Q8ND56,20,0.52,0.0415,0.52,0.0415,138.353,87.314
O60894,9,0.625,0.08388888888888889,0.625,0.08388888888888889,178.65,106.96344444444445
Q9Y5C1,36,0.431,0.022444444444444447,0.431,0.022444444444444447,354.529,109.18922222222221
P08263,17,0.646,0.04794117647058824,0.646,0.04794117647058824,540.12,125.93970588235294
O00629,37,0.679,0.04718918918918917,0.679,0.04718918918918917,380.211,109.7602162162162
Q8NI17,59,0.046,0.0017288135593220343,0.046,0.0017288135593220343,741.189,95.22384745762714
Q16635,16,0.832,0.0995625,0.832,0.0995625,377.806,105.522875
P14778,41,0.938,0.034536585365853655,0.938,0.034536585365853655,314.476,106.18714634146343
